PHYLUM,CLASS,ORDER,FAMILY,GENUS,SPECIES,NAME SOURCE,ACCESSION,SEQUENCE TYPE,SEQUENCE SOURCE,BRAZILIAN MAMMAL,AMAZ,MATL,CERR,CAAT,PANT,PAMP,MARI
Chordata,Actinopteri,Labriformes,Labridae,Xyrichtys,Xyrichtys novacula,GB,MN794015.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Pseudocrossocheilus,Pseudocrossocheilus tridentis,GB,MN794204.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Passeridae,Chloebia,Chloebia gouldiae,GB,MN814842.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Hirundinidae,Delichon,Delichon urbicum,GB,MN823064.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,Episemion,Episemion callipteron,GB,MN841365.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Nothobranchiidae,Iconisemion,Iconisemion striatum,GB,MN841369.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Laimosemion,Laimosemion agilae,GB,MN841409.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Rivulidae,Moema,Moema sp.,GB,MN841413.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Procatopodidae,Platypanchax,Platypanchax modestus,GB,MN841446.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Leiothrichidae,Argya,Argya affinis,GB,MN848144.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Neuroptera,Hemerobiidae,Hemerobius,Hemerobius japonicus,GB,MN852445.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Characidae,Nematobrycon,Nematobrycon palmeri,GB,MN861079.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Pareatidae,Pareas,Pareas boulengeri,GB,MN866896.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Scincidae,Asymblepharus,Asymblepharus himalayanus,GB,MN885892.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Silphidae,Diamesus,Diamesus osculans,GB,MN900864.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Galliformes,Phasianidae,Melanoperdix,Melanoperdix niger,GB,MN927584.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Galliformes,Phasianidae,Rollulus,Rollulus rouloul,GB,MN927585.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Scincidae,Eutropis,Eutropis multifasciata,GB,MN938934.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Scincidae,Tropidophorus,Tropidophorus hangnam,GB,MN977920.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Muscicapidae,Cossypha,Cossypha semirufa,GB,MT017889.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Muscicapidae,Melaenornis,Melaenornis chocolatinus,GB,MT017899.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Timaliidae,Parophasma,Parophasma galinieri,GB,MT017905.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Fringillidae,Chlorophonia,Chlorophonia flavirostris,GB,MT063155.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Fringillidae,Euphonia,Euphonia saturata,GB,MT063156.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Atheriniformes,Pseudomugilidae,Popondichthys,Popondichthys furcatus,GB,MT112897.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Coccinellidae,Vibidia,Vibidia duodecimguttata,GB,MT114193.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Apodiformes,Apodidae,Collocalia,Collocalia affinis,GB,MT123507.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gadiformes,Macrouridae,Macrourus,Macrourus whitsoni,GB,MT157320.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Prolixicheilus,Prolixicheilus longisulcus,GB,MT157615.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Balitoridae,Balitora,Balitora ludongensis,GB,MT157616.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Colubridae,Pseudagkistrodon,Pseudagkistrodon rudis,GB,MT165518.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Ptilonorhynchidae,Ailuroedus,Ailuroedus buccoides,GB,MT165689.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Caprimulgiformes,Podargidae,Rigidipenna,Rigidipenna inexpectata,GB,MT180465.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Caprimulgiformes,Batrachostomatidae,Batrachostomus,Batrachostomus cornutus,GB,MT180470.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Characidae,Prionobrama,Prionobrama filigera,GB,MT185593.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Characidae,Aphyocharax,Aphyocharax rathbuni,GB,MT185594.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Characidae,Hyphessobrycon,Hyphessobrycon herbertaxelrodi,GB,MT185595.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gadiformes,Muraenolepididae,Muraenolepis,Muraenolepis orangiensis,GB,MT192937.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gobiiformes,Odontobutidae,Neodontobutis,Neodontobutis hainanensis,GB,MT198690.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gobiiformes,Gobiidae,Cryptocentrus,Cryptocentrus cinctus,GB,MT199211.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Formicidae,Stigmatomma,Stigmatomma silvestrii,GB,MT215092.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Syngnathiformes,Syngnathidae,Microphis,Microphis deocata,GB,MT230531.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Nototheniidae,Aethotaxis,Aethotaxis mitopteryx,GB,MT232658.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Glyptocephalus,Glyptocephalus stelleri,GB,MT258402.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Lutjaniformes,Haemulidae,Anisotremus,Anisotremus scapularis,GB,MT259025.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Scombriformes,Trichiuridae,Lepturacanthus,Lepturacanthus savala,GB,MT269921.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Psychrolutidae,Malacocottus,Malacocottus gibber,GB,MT270441.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Aphaniotis,Aphaniotis sp.,GB,MT295813.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Lophocalotes,Lophocalotes achlios,GB,MT295814.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Gonocephalus,Gonocephalus sp.,GB,MT295815.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Bronchocela,Bronchocela sp.,GB,MT295816.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Dendragama,Dendragama boulengeri,GB,MT295826.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Agamidae,Phoxophrys,Phoxophrys sp.,GB,MT295851.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Colubridae,Orientocoluber,Orientocoluber spinalis,GB,MT304473.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Spariformes,Sparidae,Diplodus,Diplodus puntazzo,GB,MT319027.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Apodiformes,Trochilidae,Coeligena,Coeligena bonapartei,GB,MT341527.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Anabantiformes,Badidae,Dario,Dario dario,GB,MT344964.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Hylidae,Aplastodiscus,Aplastodiscus arildae,GB,MT358316.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Troglonectes,Troglonectes longibarbatus,GB,MT361977.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cichliformes,Cichlidae,Heros,Heros severus,GB,MT363636.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Synanceiidae,Inimicus,Inimicus japonicus,GB,MT375601.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Pleuronectiformes,Scophthalmidae,Zeugopterus,Zeugopterus punctatus,GB,MT410862.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Cottidae,Taurulus,Taurulus bubalis,GB,MT410868.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gadiformes,Phycidae,Phycis,Phycis blennoides,GB,MT410873.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Syngnathiformes,Mullidae,Mullus,Mullus surmuletus,GB,MT410885.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gobiiformes,Gobiidae,Lesueurigobius,Lesueurigobius friesii,GB,MT410904.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gobiiformes,Gobiidae,Gobiusculus,Gobiusculus flavescens,GB,MT410909.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Labriformes,Labridae,Labrus,Labrus bergylta,GB,MT410912.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Trachinidae,Echiichthys,Echiichthys vipera,GB,MT410919.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Spariformes,Sparidae,Boops,Boops boops,GB,MT410923.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Labriformes,Labridae,Centrolabrus,Centrolabrus exoletus,GB,MT410926.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Uranoscopiformes,Ammodytidae,Gymnammodytes,Gymnammodytes semisquamatus,GB,MT410950.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Mecoptera,Panorpidae,Cerapanorpa,Cerapanorpa nanwutaina,GB,MT415414.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Thraupidae,Diglossa,Diglossa brunneiventris,GB,MT424893.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Cinclosomatidae,Cinclosoma,Cinclosoma punctatum,GB,MT425443.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Apidae,Habropoda,Habropoda radoszkowskii,GB,MT436266.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Synbranchiformes,Synbranchidae,Ophisternon,Ophisternon candidum,GB,MT436449.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Meliphagidae,Acanthorhynchus,Acanthorhynchus tenuirostris,GB,MT457824.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Diptera,Chloropidae,Pachylophus,Pachylophus sp.,GB,MT462163.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Gymnophthalmidae,Iphisa,Iphisa elegans,GB,MT472615.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Colubridae,Calamaria,Calamaria septentrionalis,GB,MT478106.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gadiformes,Lotidae,Brosme,Brosme brosme,GB,MT483610.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Bufonidae,Epidalea,Epidalea calamita,GB,MT483697.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Columbiformes,Columbidae,Treron,Treron sphenurus,GB,MT483994.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Leuciscidae,Ptychocheilus,Ptychocheilus lucius,GB,MT501361.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Catostomidae,Deltistes,Deltistes luxatus,GB,MT501373.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Tetrarogidae,Paracentropogon,Paracentropogon rubripinnis,GB,MT506029.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Cottidae,Batrachocottus,Batrachocottus baicalensis,GB,MT527180.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Elapidae,Sinomicrurus,Sinomicrurus macclellandi,GB,MT547176.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Bathydraconidae,Akarotaxis,Akarotaxis nudiceps,GB,MT559882.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Artedidraconidae,Neodraco,Neodraco skottsbergi,GB,MT559883.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Artedidraconidae,Dolloidraco,Dolloidraco longedorsalis,GB,MT559886.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Bathydraconidae,Gerlachea,Gerlachea australis,GB,MT559887.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Harpagiferidae,Harpagifer,Harpagifer antarcticus,GB,MT559889.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Nototheniidae,Lindbergichthys,Lindbergichthys nudifrons,GB,MT559890.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Channichthyidae,Pseudochaenichthys,Pseudochaenichthys georgianus,GB,MT559893.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Bathydraconidae,Racovitzia,Racovitzia glacialis,GB,MT559894.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Stichaeidae,Pholidapus,Pholidapus dybowskii,GB,MT561268.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Stomiiformes,Sternoptychidae,Sternoptyx,Sternoptyx diaphana,GB,MT588184.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Stichaeidae,Stichaeopsis,Stichaeopsis nevelskoi,GB,MT621234.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Stichaeidae,Kasatkia,Kasatkia memorabilis,GB,MT621235.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Dendrobatidae,Allobates,Allobates magnussoni,GB,MT627173.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Dendrobatidae,Ameerega,Ameerega hahneli,GB,MT627178.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Dendrobatidae,Rheobates,Rheobates palmatus,GB,MT627206.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Stichaeidae,Askoldia,Askoldia variegata,GB,MT627595.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Curculionidae,Trigonopterus,Trigonopterus puspoi,GB,MT653604.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Anabantiformes,Aenigmachannidae,Aenigmachanna,Aenigmachanna gollum,GB,MT670416.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Carangiformes,Carangidae,Craterognathus,Craterognathus plagiotaenia,GB,MT677872.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Scombriformes,Scombridae,Grammatorcynus,Grammatorcynus bilineatus,GB,MT680627.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Procellariiformes,Procellariidae,Pagodroma,Pagodroma nivea,GB,MT726204.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Psittaciformes,Psittacidae,Diopsittaca,Diopsittaca nobilis,GB,MT740319.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Pleuronectiformes,Pleuronectidae,Eopsetta,Eopsetta grigorjewi,GB,MT768052.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Ranidae,Pseudorana,Pseudorana sangzhiensis,GB,MT782121.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Parabembridae,Parabembras,Parabembras curtus,GB,MT819953.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Nemacheilidae,Paranemachilus,Paranemachilus genilepis,GB,MT845213.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Charadriiformes,Scolopacidae,Prosobonia,Prosobonia leucoptera,GB,MT880246.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Cottidae,Argyrocottus,Argyrocottus zanderi,GB,MT890585.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Cottidae,Porocottus,Porocottus allisi,GB,MT906795.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Apodiformes,Apodidae,Aerodramus,Aerodramus maximus,GB,MT921258.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Carangiformes,Carangidae,Gnathanodon,Gnathanodon speciosus,GB,MT922005.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Stichaeidae,Xenolumpenus,Xenolumpenus longipterus,GB,MT935700.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Chrysomelidae,Callosobruchus,Callosobruchus maculatus,GB,MT942973.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Stichaeidae,Dictyosoma,Dictyosoma burgeri,GB,MT942974.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Procellariiformes,Procellariidae,Ardenna,Ardenna carneipes,GB,MT948200.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Melittidae,Dasypoda,Dasypoda hirtipes,GB,MT985326.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lamprophiidae,Psammophis,Psammophis lineolatus,GB,MT991050.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Coccinellidae,Adalia,Adalia bipunctata,GB,MW029465.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Coccinellidae,Oenopia,Oenopia dracoguttata,GB,MW029467.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Anguilliformes,Muraenidae,Strophidon,Strophidon sathete,GB,MW035594.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Platycephalidae,Inegocia,Inegocia japonica,GB,MW036247.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Cyprinidae,Paraqianlabeo,Paraqianlabeo lineatus,GB,MW039085.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Formicidae,Lasius,Lasius spathepus,GB,MW074965.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Notacanthiformes,Halosauridae,Halosaurus,Halosaurus ovenii,GB,MW077726.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Anseriformes,Anatidae,Clangula,Clangula hyemalis,GB,MW077850.2,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Lophiiformes,Ogcocephalidae,Dibranchus,Dibranchus sp.,GB,MW080645.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Monarchidae,Grallina,Grallina cyanoleuca,GB,MW133233.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Gruiformes,Rallidae,Nesotrochis,Nesotrochis steganinos,GB,MW145005.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Charadriiformes,Scolopacidae,Limicola,Limicola falcinellus,GB,MW160420.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Boidae,Chilabothrus,Chilabothrus argentum,GB,MW176073.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Chrysomelidae,Downesia,Downesia tarsata,GB,MW176089.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Danionidae,Brevibora,Brevibora cheeya,GB,MW232438.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cypriniformes,Danionidae,Trigonopoma,Trigonopoma gracile,GB,MW232487.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hymenoptera,Torymidae,Microdontomerus,Microdontomerus sp.,GB,MW251630.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Homalopsidae,Myanophis,Myanophis thanlyinensis,GB,MW272554.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Dermaptera,Apachyidae,Apachyus,Apachyus feae,GB,MW291948.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Fringillidae,Mycerobas,Mycerobas carnipes,GB,MW304000.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Microhylidae,Adelastes,Adelastes hylonomos,GB,MW305220.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Microhylidae,Synapturanus,Synapturanus rabus,GB,MW305227.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Siphonaptera,Pulicidae,Xenopsylla,Xenopsylla cheopis,GB,MW310242.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Melanocharitidae,Rhamphocharis,Rhamphocharis crassirostris,GB,MW323050.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Passeriformes,Melanocharitidae,Toxorhamphus,Toxorhamphus novaeguineae,GB,MW323051.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Scincidae,Ateuchosaurus,Ateuchosaurus chinensis,GB,MW327509.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Characidae,Inpaichthys,Inpaichthys kerri,GB,MW342758.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Cyprinodontiformes,Procatopodidae,Poropanchax,Poropanchax normani,GB,MW354542.2,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Hemiptera,Pentatomidae,Picromerus,Picromerus lewisi,GB,MW355499.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Characiformes,Characidae,Moenkhausia,Moenkhausia costae,GB,MW366831.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Scarabaeidae,Trichius,Trichius succinctus,GB,MW368410.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Gobiiformes,Eleotridae,Ophiocara,Ophiocara porocephala,GB,MW387001.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Amphibia,Anura,Dicroglossidae,Phrynoglossus,Phrynoglossus myanhessei,GB,MW405414.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Colubridae,Gonyosoma,Gonyosoma frenatum,GB,MW413812.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Perciformes,Psychrolutidae,Dasycottus,Dasycottus setiger,GB,MW420925.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Actinopteri,Lutjaniformes,Haemulidae,Pomadasys,Pomadasys kaakan,GB,MW421307.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Dytiscidae,Deronectes,Deronectes angusi,GB,MW465237.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Dytiscidae,Hydroporus,Hydroporus analis,GB,MW465244.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Arthropoda,Insecta,Coleoptera,Dytiscidae,Nebrioporus,Nebrioporus vagrans,GB,MW465258.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Aves,Charadriiformes,Jacanidae,Metopidius,Metopidius indicus,GB,MW482963.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Gallotia,Gallotia atlantica,GB,MW496111.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Acanthodactylus,Acanthodactylus boskianus,GB,MW496112.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Mesalina,Mesalina olivieri,GB,MW496114.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Psammodromus,Psammodromus algirus,GB,MW496117.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Australolacerta,Australolacerta australis,GB,MW496118.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Pedioplanis,Pedioplanis laticeps,GB,MW496119.1,mitogenome,GB,other class,0,0,0,0,0,0,0
Chordata,Lepidosauria,Squamata,Lacertidae,Meroles,Meroles squamulosus,GB,MW496120.1,mitogenome,GB,other class,0,0,0,0,0,0,0
